35.4,31.759,-61.29,3.952,-3.0452,3.5773,-2.9921
35.5,36.812,-59.259,3.6102,-2.9809,3.5773,-2.9921
35.6,32.623,-62.816,3.877,-3.0279,3.5773,-2.9921
35.7,33.696,-60.487,3.6496,-3.1536,3.5773,-2.9921
35.8,34.968,-58.103,3.5822,-3.1333,3.5773,-2.9921
35.9,32.977,-59.622,3.6601,-2.9773,3.5773,-2.9921
36,35.898,-58.651,3.5863,-3.0243,3.5773,-2.9921
36.1,35.98,-61.37,3.775,-3.001,3.5773,-2.9921
36.2,31.702,-63.595,3.8846,-3.0969,3.5773,-2.9921
36.3,32.468,-57.938,3.5545,-3.2249,3.5773,-2.9921
36.4,31.803,-56.656,3.4091,-2.9979,3.5773,-2.9921
36.5,33.545,-55.884,3.3559,-2.9486,3.5773,-2.9921
36.6,32.183,-56.834,3.4894,-2.9115,3.5773,-2.9921
36.7,34.026,-57.607,3.4564,-2.8953,3.5773,-2.9921
36.8,33.812,-58.664,3.5975,-2.9782,3.5773,-2.9921
36.9,31.741,-58.492,3.6235,-2.9866,3.5773,-2.9921
37,33.303,-60.883,3.4626,-2.9567,3.5773,-2.9921
37.1,33.077,-59.823,3.5205,-3.2556,3.5773,-2.9921
37.2,32.81,-59.408,3.4322,-3.1814,3.5773,-2.9921
37.3,36.276,-57.677,3.3901,-3.1927,3.5773,-2.9921
37.4,31.076,-61.255,3.6517,-3.0794,3.5773,-2.9921
37.5,30.332,-59.501,3.3912,-3.1825,3.5773,-2.9921
37.6,34.4,-57.163,3.1642,-3.2277,3.5773,-2.9921
37.7,31.128,-58.369,3.3712,-3.1923,3.5773,-2.9921
37.8,33.095,-56.713,3.2167,-3.149,3.5773,-2.9921
37.9,33.792,-58.129,3.3158,-3.1067,3.5773,-2.9921
38,33.325,-58.943,3.4373,-3.151,3.5773,-2.9921
38.1,32.794,-58.388,3.4453,-3.1455,3.5773,-2.9921
38.2,33.173,-58.447,3.4073,-3.0934,3.5773,-2.9921
38.3,35.734,-56.562,3.4367,-3.1144,3.5773,-2.9921
38.4,32.286,-57.492,3.6562,-2.9428,3.5773,-2.9921
38.5,33.815,-58.232,3.5387,-2.8448,3.5773,-2.9921
38.6,32.371,-60.182,3.6381,-2.9667,3.5773,-2.9921
38.7,34.69,-57.717,3.5286,-3.0832,3.5773,-2.9921
38.8,32.196,-60.196,3.6266,-2.9721,3.5773,-2.9921
